timestamp,test-class,test-method,time,description,result
"2022-05-17 19:15:39.503","acme.testing.inventor.item.InventorItemCreateTest","positiveTest",10086,""[1] recordIndex=0, type=TOOL, code=PAI-432, description=Escalera de madera extensible indicada para mantenimiento industrial y telecomunicaciones fabricada en pino y peldaño de haya., link=https://www.leroymerlin.es/fp/83611937/escalera-madera-extensible-villar, name=Escalera madera extensible VILLAR, retailPrice=EUR 309.00, technology=pintura, published=false"","Expected value 'false' in attribute 3 of record 0, but found 'true'"
"2022-05-17 19:15:46.0","acme.testing.inventor.item.InventorItemCreateTest","positiveTest",6212,""[2] recordIndex=1, type=TOOL, code=JAY-715, description=Sierra circular con cable DEWALT de 1350 w y 5.332 kg de peso, link=https://www.leroymerlin.es/fp/80145657/sierra-circular-con-cable-dewalt-de-1350-w-y-5-332-kg-de-peso, name=Sierra Electrica, retailPrice=EUR 163.00, technology=Electrico, published=false"","Expected value 'Sierra Electrica' in attribute 0 of record 1, but found 'Martillo'"
