timestamp,simple-path,time
"2022-05-23 16:40:30.147","/master/welcome",4043
"2022-05-23 16:40:30.493","/master/welcome",301
"2022-05-23 16:40:32.725","/master/sign-in",2172
"2022-05-23 16:40:33.982","/master/welcome",579
"2022-05-23 16:40:35.21","/patron/patronage/list",1072
