timestamp,test-class,test-method,time,description,result
"2022-05-17 19:10:57.016","acme.testing.inventor.item.InventorItemCreateTest","positiveTest",12242,""[1] recordIndex=0, type=TOOL, code=PAI-432, description=Escalera de madera extensible indicada para mantenimiento industrial y telecomunicaciones fabricada en pino y peldaño de haya., link=https://www.leroymerlin.es/fp/83611937/escalera-madera-extensible-villar, name=Escalera madera extensible VILLAR, retailPrice=EUR 309.00, technology=pintura, published=false"","A listing was expected, but doesn't exist"
"2022-05-17 19:11:06.608","acme.testing.inventor.item.InventorItemCreateTest","positiveTest",9041,""[2] recordIndex=1, type=TOOL, code=JAY-715, description=Sierra circular con cable DEWALT de 1350 w y 5.332 kg de peso, link=https://www.leroymerlin.es/fp/80145657/sierra-circular-con-cable-dewalt-de-1350-w-y-5-332-kg-de-peso, name=Sierra Electrica, retailPrice=EUR 163.00, technology=Electrico, published=true"","A listing was expected, but doesn't exist"
