timestamp,simple-path,time
"2022-04-20 20:45:44.808","/master/welcome",9957
"2022-04-20 20:45:48.874","/any/item/list",3723
"2022-04-20 20:45:52.358","/master/welcome",705
"2022-04-20 20:45:53.91","/any/item/list",1155
"2022-04-20 20:45:57.318","/master/welcome",708
"2022-04-20 20:45:59.257","/any/item/list",1110
