timestamp,simple-path,time
"2022-05-23 19:45:32.852","/master/welcome",5340
"2022-05-23 19:45:35.45","/any/chirp/list",2186
"2022-05-23 19:45:38.22","/master/welcome",422
"2022-05-23 19:45:38.927","/any/chirp/list",562
