timestamp,simple-path,time
"2022-04-20 19:30:29.264","/master/welcome",4044
"2022-04-20 19:30:29.721","/master/welcome",409
"2022-04-20 19:30:32.146","/master/sign-in",2256
"2022-04-20 19:30:33.38","/master/welcome",565
"2022-04-20 19:30:34.724","/inventor/item/my-components",1092
"2022-04-20 19:30:35.382","/master/welcome",315
"2022-04-20 19:30:35.715","/master/welcome",300
"2022-04-20 19:30:36.423","/master/sign-in",553
"2022-04-20 19:30:37.667","/master/welcome",565
"2022-04-20 19:30:38.497","/inventor/item/my-components",568
"2022-04-20 19:30:39.126","/master/welcome",301
"2022-04-20 19:30:39.457","/master/welcome",299
"2022-04-20 19:30:40.179","/master/sign-in",564
"2022-04-20 19:30:41.409","/master/welcome",555
"2022-04-20 19:30:42.223","/inventor/item/my-components",564
