timestamp,simple-path,time
"2022-04-23 16:41:34.658","/master/welcome",4051
"2022-04-23 16:41:36.608","/any/item/components",1634
"2022-04-23 16:41:37.484","/master/welcome",315
"2022-04-23 16:41:38.264","/any/item/components",564
"2022-04-23 16:41:39.95","/master/welcome",235
"2022-04-23 16:41:40.732","/any/item/tools",562
"2022-04-23 16:41:41.502","/master/welcome",236
"2022-04-23 16:41:42.276","/any/item/tools",554
