timestamp,test-class,test-method,time,description,result
"2022-05-15 17:48:50.11","acme.testing.administrator.announcement.AdministratorAnnouncementCreateTest","positiveTest",8947,""[1] recordIndex=0, title=new announcement, body=this is an example of announcement for test purposes, link=https://example.com, critical=false"","Cannot find 'By.name: confirm'"
