timestamp,test-class,test-method,time,description,result
"2022-05-21 16:27:44.1","acme.testing.inventor.item.InventorItemCreateTest","hackingTest",19949,""hackingTest()"","OK"
"2022-05-21 16:27:58.74","acme.testing.inventor.item.InventorItemCreateTest","positiveTest",14287,""[1] recordIndex=0, type=Tool, code=ALE-172-C, description=El aspirador TC-VC 1812 S es un aspirador flexible, potente y versátil para una fácil limpieza en húmedo o en seco., link=https://www.leroymerlin.es/fp/17873030/aspirador-industrial-seco-humedo-1250w-12l-tc-vc-1812-s-einhell, name=Aspirador industrial EINHELL, retailPrice=EUR 48.99, technology=eléctrico, published=false"","OK"
"2022-05-21 16:27:59.009","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",2,""[1] recordIndex=0, type=AKE-172-C, code=description, description=null, link=null, name=50 EUR, retailPrice=tech"","No ParameterResolver registered for parameter [final java.lang.String technology] in method [public void acme.testing.inventor.item.InventorItemCreateTest.negativeTest(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)]."
"2022-05-21 16:27:59.294","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",1,""[2] recordIndex=1, type=ZXZ-890-P, code=description, description=null, link=This name has 101 charactersThis name has 101 charactersThis name has 101 charactersThis name has 101, name=50 EUR, retailPrice=tech"","No ParameterResolver registered for parameter [final java.lang.String technology] in method [public void acme.testing.inventor.item.InventorItemCreateTest.negativeTest(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)]."
"2022-05-21 16:27:59.572","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",1,""[3] recordIndex=2, type=null, code=description, description=null, link=name, name=50 EUR, retailPrice=tech"","No ParameterResolver registered for parameter [final java.lang.String technology] in method [public void acme.testing.inventor.item.InventorItemCreateTest.negativeTest(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)]."
"2022-05-21 16:27:59.868","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",1,""[4] recordIndex=3, type=JA2-s12, code=description, description=null, link=name, name=50 EUR, retailPrice=tech"","No ParameterResolver registered for parameter [final java.lang.String technology] in method [public void acme.testing.inventor.item.InventorItemCreateTest.negativeTest(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)]."
"2022-05-21 16:28:00.149","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",0,""[5] recordIndex=4, type=JAY-715, code=description, description=null, link=name, name=50 EUR, retailPrice=tech"","No ParameterResolver registered for parameter [final java.lang.String technology] in method [public void acme.testing.inventor.item.InventorItemCreateTest.negativeTest(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)]."
"2022-05-21 16:28:00.429","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",1,""[6] recordIndex=5, type=YST-111, code=description, description=null, link=name, name=50 EUR, retailPrice=null"","No ParameterResolver registered for parameter [final java.lang.String technology] in method [public void acme.testing.inventor.item.InventorItemCreateTest.negativeTest(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)]."
"2022-05-21 16:28:00.696","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",1,""[7] recordIndex=6, type=LOJ-088, code=description, description=null, link=name, name=50 EUR, retailPrice=This technology has 101 characters.This technology has 101 characters.This technology has 101 charact"","No ParameterResolver registered for parameter [final java.lang.String technology] in method [public void acme.testing.inventor.item.InventorItemCreateTest.negativeTest(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)]."
"2022-05-21 16:28:00.982","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",1,""[8] recordIndex=7, type=ZAA-199-M, code=null, description=null, link=name, name=50 EUR, retailPrice=tech"","No ParameterResolver registered for parameter [final java.lang.String technology] in method [public void acme.testing.inventor.item.InventorItemCreateTest.negativeTest(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)]."
"2022-05-21 16:28:01.252","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",0,""[9] recordIndex=8, type=YGO-341-Q, code=This description has 256 characters.This description has 256 characters.This description has 256 characters.This description has 256 characters.This description has 256 characters.This description has 256 characters.This description has 256 characters.This, description=null, link=name, name=50 EUR, retailPrice=tech"","No ParameterResolver registered for parameter [final java.lang.String technology] in method [public void acme.testing.inventor.item.InventorItemCreateTest.negativeTest(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)]."
"2022-05-21 16:28:01.535","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",1,""[10] recordIndex=9, type=IIX-555-L, code=description, description=null, link=name, name=null, retailPrice=tech"","No ParameterResolver registered for parameter [final java.lang.String technology] in method [public void acme.testing.inventor.item.InventorItemCreateTest.negativeTest(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)]."
