timestamp,test-class,test-method,time,description,result
"2022-05-23 16:33:08.124","acme.testing.patron.patronage.PatronPatronageListTest","positiveTest",5905,""[1] recordIndex=0, status=PROPOSED, code=XDP-121-E, legalStuff=No tiene términos legales, budget=EUR 47,765.00, creationDate=2022/03/15 10:00, startDate=2022/04/01 10:30, deadline=2022/11/01 20:30, info=https://www.google.es/, inventor=inventor1, patron=patron2"","Expected value 'PROPOSED' in attribute 0 of record 0, but found 'ACCEPTED'"
"2022-05-23 16:33:11.677","acme.testing.patron.patronage.PatronPatronageListTest","positiveTest",3187,""[2] recordIndex=1, status=PROPOSED, code=EXA-121-M, legalStuff=No tiene términos legales pues se trata de un caso de prueba con muchos caracteres yo diría que el máximooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo, budget=EUR 497,965.00, creationDate=2022/03/15 10:00, startDate=2022/01/01 13:46, deadline=2022/11/01 20:30, info=https://www.google.es/, inventor=inventor1, patron=patron2"","Expected value 'PROPOSED' in attribute 0 of record 1, but found 'DENIED'"
"2022-05-23 16:33:15.188","acme.testing.patron.patronage.PatronPatronageListTest","positiveTest",3161,""[3] recordIndex=2, status=DENIED, code=EXA-122-M, legalStuff=X, budget=EUR 7,725.00, creationDate=2022/03/15 10:00, startDate=2022/04/01 10:30, deadline=2022/09/04 10:10, info=https://www.google.es/, inventor=inventor1, patron=patron2"","Expected value 'DENIED' in attribute 0 of record 2, but found 'PROPOSED'"
"2022-05-23 16:33:19.072","acme.testing.patron.patronage.PatronPatronageListTest","positiveTest",3568,""[4] recordIndex=3, status=PROPOSED, code=EXA-123-M, legalStuff=No tiene términos legales pues se trata de un caso de prueba con un número intermedio de caracteres para probar distintas longitudes, budget=EUR 1, creationDate=2022/03/15 10:00, startDate=2022/04/01 10:30, deadline=2022/12/03 20:10, info=https://www.google.es/, inventor=inventor1, patron=patron2"","Expected value 'EUR 1' in attribute 2 of record 3, but found 'EUR 1.00'"
"2022-05-23 16:33:22.548","acme.testing.patron.patronage.PatronPatronageListTest","positiveTest",3122,""[5] recordIndex=4, status=ACCEPTED, code=EXA-124-M, legalStuff=No tiene términos legales ni enlace de información extra, budget=EUR 4,105.00, creationDate=2022/03/15 10:00, startDate=2022/04/01 10:30, deadline=2022/10/01 20:30, info=null, inventor=inventor1, patron=patron2"","Expected value 'ACCEPTED' in attribute 0 of record 4, but found 'PROPOSED'"
