timestamp,simple-path,time
"2022-04-25 20:25:16.156","/master/welcome",4548
"2022-04-25 20:25:16.605","/master/welcome",399
"2022-04-25 20:25:18.914","/master/sign-in",2137
"2022-04-25 20:25:20.145","/master/welcome",562
"2022-04-25 20:25:22.01","/patron/patronage-report/list",1097
