timestamp,simple-path,time
"2022-05-23 17:11:01.409","/master/welcome",4036
"2022-05-23 17:11:01.861","/master/welcome",394
"2022-05-23 17:11:04.069","/master/sign-in",2150
"2022-05-23 17:11:05.34","/master/welcome",580
"2022-05-23 17:11:06.583","/patron/patronage-report/list",1095
"2022-05-23 17:11:08.392","/patron/patronage-report/show",1088
