timestamp,test-class,test-method,time,description,result
"2022-04-25 20:13:51.161","acme.testing.patron.patronage.patronageReport.PatronPatronageReportListTest","positiveTest",20,""[1] recordIndex=patronageReport-01, memorandum=2022/01/15 10:00, link=ejemplo, creationMoment=https://www.google.es/, name=patronage-01"","Error converting parameter at index 0: Failed to convert String "patronageReport-01" to type java.lang.Integer"
