timestamp,simple-path,time
"2022-04-20 12:17:32.031","/master/welcome",10697
"2022-04-20 12:17:36.215","/any/tool/list",3268
"2022-04-20 12:17:40.85","/master/welcome",713
"2022-04-20 12:17:42.272","/any/tool/list",1112
"2022-04-20 12:17:43.486","/master/welcome",759
"2022-04-20 12:17:45.468","/any/tool/list",1728
