timestamp,test-class,test-method,time,description,result
"2022-04-23 12:30:09.705","acme.testing.any.item.AnyToolListTest","positiveTest",6592,""[1] recordIndex=0, name=Escalera madera extensible VILLAR, code=PAI-432, technology=pintura, description=Escalera de madera extensible indicada para mantenimiento industrial y telecomunicaciones fabricada en pino y peldaño de haya., retailPrice=EUR 309.00, link=https://www.leroymerlin.es/fp/83611937/escalera-madera-extensible-villar"","OK"
"2022-04-23 12:30:13.065","acme.testing.any.item.AnyToolListTest","positiveTest",2619,""[2] recordIndex=1, name=Martillo, code=ASD-123, technology=hchchc, description=dshjhds, retailPrice=EUR 12.00, link=https://www.leroymerlin.es/fp/81968467/maceta-3-8-cm"","Expected value 'hchchc' in attribute 2 of record 1, but found 'martillo'"
"2022-04-23 12:30:15.366","acme.testing.any.item.AnyToolListTest","positiveTest",1614,""[3] recordIndex=2, name=Sierra Electrica, code=JAY-715, technology=Electrico, description=Sierra circular con cable DEWALT de 1350 w y 5.332 kg de peso, retailPrice=EUR 163.00, link=https://www.leroymerlin.es/fp/80145657/sierra-circular-con-cable-dewalt-de-1350-w-y-5-332-kg-de-peso"","Record index 2 is out of range"
