timestamp,simple-path,time
"2022-04-20 12:10:55.6","/master/welcome",10244
"2022-04-20 12:10:59.787","/any/tool/list",3839
"2022-04-20 12:11:03.932","/master/welcome",748
"2022-04-20 12:11:05.34","/any/tool/list",595
"2022-04-20 12:11:06.254","/master/welcome",584
"2022-04-20 12:11:07.606","/any/tool/list",1100
