timestamp,test-class,test-method,time,description,result
"2022-05-23 19:32:45.488","acme.testing.any.item.AnyToolListTest","positiveTest",4463,""[1] recordIndex=0, itemType=TOOL, code=ASD-123, description=dshjhds, link=https://www.leroymerlin.es/fp/81968467/maceta-3-8-cm, name=Martillo, retailPrice=EUR 12.00, systemRetailPrice=EUR 12.00, technology=Acero, published=false, inventor=inventor1"","Expected value 'Martillo' in attribute 0 of record 0, but found 'Escalera madera extensible VILLAR'"
"2022-05-23 19:32:47.768","acme.testing.any.item.AnyToolListTest","positiveTest",1513,""[2] recordIndex=1, itemType=TOOL, code=JAY-715, description=Sierra circular con cable DEWALT de 1350 w y 5.332 kg de peso, link=https://www.leroymerlin.es/fp/80145657/sierra-circular-con-cable-dewalt-de-1350-w-y-5-332-kg-de-peso, name=Sierra Electrica, retailPrice=EUR 163.00, systemRetailPrice=EUR 163.00, technology=Electrico, published=false, inventor=inventor1"","Record index 1 is out of range"
"2022-05-23 19:32:49.943","acme.testing.any.item.AnyToolListTest","positiveTest",1539,""[3] recordIndex=2, itemType=TOOL, code=PAI-432, description=Escalera de madera extensible indicada para mantenimiento industrial y telecomunicaciones fabricada en pino y peldaño de haya., link=https://www.leroymerlin.es/fp/83611937/escalera-madera-extensible-villar, name=Escalera madera extensible VILLAR, retailPrice=EUR 309.00, systemRetailPrice=EUR 309.00, technology=Pintura, published=true, inventor=inventor1"","Record index 2 is out of range"
