timestamp,test-class,test-method,time,description,result
"2022-05-23 17:28:28.251","acme.testing.inventor.item.InventorItemCreateTest","positiveTest",17697,""[1] recordIndex=0, type=Tool, code=ALE-172-C, description=El aspirador TC-VC 1812 S es un aspirador flexible, potente y versátil para una fácil limpieza en húmedo o en seco., link=https://www.leroymerlin.es/fp/17873030/aspirador-industrial-seco-humedo-1250w-12l-tc-vc-1812-s-einhell, name=Aspirador industrial EINHELL, retailPrice=EUR 48.99, technology=eléctrico, published=false"","OK"
"2022-05-23 17:28:36.536","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",7924,""[1] recordIndex=0, type=Tool, code=AKE-172-C, description=description, link=null, name=null, retailPrice=50 EUR, technology=tech"","OK"
"2022-05-23 17:28:44.736","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",7885,""[2] recordIndex=1, type=Tool, code=ZXZ-890-P, description=description, link=null, name=This name has 101 charactersThis name has 101 charactersThis name has 101 charactersThis name has 101, retailPrice=50 EUR, technology=tech"","OK"
"2022-05-23 17:28:52.885","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",7827,""[3] recordIndex=2, type=Tool, code=null, description=description, link=null, name=name, retailPrice=50 EUR, technology=tech"","OK"
"2022-05-23 17:29:01.102","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",7881,""[4] recordIndex=3, type=Tool, code=JA2-s12, description=description, link=null, name=name, retailPrice=50 EUR, technology=tech"","OK"
"2022-05-23 17:29:09.33","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",7866,""[5] recordIndex=4, type=Tool, code=JAY-715, description=description, link=null, name=name, retailPrice=50 EUR, technology=tech"","OK"
"2022-05-23 17:29:17.487","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",7823,""[6] recordIndex=5, type=Tool, code=YST-111-E, description=description, link=null, name=name, retailPrice=50 EUR, technology=null"","OK"
"2022-05-23 17:29:25.708","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",7902,""[7] recordIndex=6, type=Tool, code=LOJ-088-O, description=description, link=null, name=name, retailPrice=50 EUR, technology=This technology has 101 characters.This technology has 101 characters.This technology has 101 charact"","OK"
"2022-05-23 17:29:33.899","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",7826,""[8] recordIndex=7, type=Tool, code=ZAA-199-M, description=null, link=null, name=name, retailPrice=50 EUR, technology=tech"","OK"
"2022-05-23 17:29:42.125","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",7911,""[9] recordIndex=8, type=Tool, code=YGO-341-Q, description=This description has 256 characters.This description has 256 characters.This description has 256 characters.This description has 256 characters.This description has 256 characters.This description has 256 characters.This description has 256 characters.This, link=null, name=name, retailPrice=50 EUR, technology=tech"","OK"
"2022-05-23 17:29:50.284","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",7841,""[10] recordIndex=9, type=Tool, code=IIX-555-L, description=description, link=null, name=name, retailPrice=null, technology=tech"","OK"
"2022-05-23 17:29:58.445","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",7827,""[11] recordIndex=10, type=Tool, code=ZDS-666-N, description=description, link=null, name=name, retailPrice=-50 EUR, technology=tech"","OK"
"2022-05-23 17:30:06.626","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",7843,""[12] recordIndex=11, type=Tool, code=NJN-111-N, description=description, link=null, name=name, retailPrice=50 ZSE, technology=tech"","OK"
"2022-05-23 17:30:14.879","acme.testing.inventor.item.InventorItemCreateTest","negativeTest",7912,""[13] recordIndex=12, type=Tool, code=BHB-777-C, description=description, link=a, name=name, retailPrice=50 EUR, technology=tech"","OK"
"2022-05-23 17:30:28.884","acme.testing.inventor.item.InventorItemCreateTest","hackingTest",13688,""hackingTest()"","OK"
