timestamp,test-class,test-method,time,description,result
"2022-05-15 17:39:33.621","acme.testing.administrator.announcement.AdministratorAnnouncementCreateTest","positiveTest",8686,""[1] recordIndex=0, title=new announcement, body=this is an example of announcement for test purposes, info=https://example.com, critical=false"","Cannot find 'By.name: info'"
