timestamp,simple-path,time
"2022-05-23 19:29:55.636","/master/welcome",15410
"2022-05-23 19:30:01.283","/any/item/tools",5378
"2022-05-23 19:30:03.077","/master/welcome",1299
"2022-05-23 19:30:04.619","/any/item/tools",1329
"2022-05-23 19:30:05.793","/master/welcome",748
"2022-05-23 19:30:07.054","/any/item/tools",1105
