timestamp,simple-path,time
"2022-05-23 17:12:25.535","/master/welcome",4036
"2022-05-23 17:12:25.882","/master/welcome",298
"2022-05-23 17:12:28.103","/master/sign-in",2160
"2022-05-23 17:12:29.33","/master/welcome",553
"2022-05-23 17:12:30.644","/patron/patronage-report/list",1099
"2022-05-23 17:12:32.458","/patron/patronage-report/show",1084
