timestamp,simple-path,time
"2022-04-22 16:12:20.338","/master/welcome",4199
"2022-04-22 16:12:22.328","/any/user-account/list",1740
"2022-04-22 16:12:23.224","/master/welcome",338
"2022-04-22 16:12:24.004","/any/user-account/list",564
"2022-04-22 16:12:24.892","/master/welcome",324
"2022-04-22 16:12:25.671","/any/user-account/list",561
"2022-04-22 16:12:26.529","/master/welcome",313
"2022-04-22 16:12:27.307","/any/user-account/list",557
"2022-04-22 16:12:28.18","/master/welcome",312
"2022-04-22 16:12:28.962","/any/user-account/list",564
"2022-04-22 16:12:29.818","/master/welcome",313
"2022-04-22 16:12:30.6","/any/user-account/list",564
"2022-04-22 16:12:31.441","/master/welcome",295
"2022-04-22 16:12:32.221","/any/user-account/list",565
"2022-04-22 16:12:33.076","/master/welcome",297
"2022-04-22 16:12:33.855","/any/user-account/list",563
